time_utc,Eqpt_1_Avg_V,Eqpt_3_Avg_V,Eqpt_1_Avg_A,Eqpt_3_Avg_A,Eqpt_2_Avg_V,Eqpt_4_Avg_V,Eqpt_2_Avg_A,Eqpt_4_Avg_A,Eqpt_1_V_L12,Eqpt_1_V_L23,Eqpt_1_V_L31,Eqpt_1_A_Ph1,Eqpt_1_A_Ph2,Eqpt_1_A_Ph3,Eqpt_2_V_L12,Eqpt_2_V_L23,Eqpt_2_V_L31,Eqpt_2_A_Ph1,Eqpt_2_A_Ph2,Eqpt_2_A_Ph3,Eqpt_3_V_L12,Eqpt_3_V_L23,Eqpt_3_V_L31,Eqpt_3_A_Ph1,Eqpt_3_A_Ph2,Eqpt_3_A_Ph3,Eqpt_4_V_L12,Eqpt_4_V_L23,Eqpt_4_V_L31,Eqpt_4_A_Ph1,Eqpt_4_A_Ph2,Eqpt_4_A_Ph3,Chiller_A_Temp_C,Chiller_B_Temp_C
2025-08-29T02:00:00,497.76,498.07,18.86,0.56,497.79,498,3.12,3.19,497.03,497.62,498.64,15.93,14.78,25.86,496.89,497.67,498.81,3.31,3.31,2.74,497.13,497.83,499.24,0.51,0.51,0.68,496.98,497.72,499.3,4.31,2.49,2.76,15.9,23.07
2025-08-29T03:00:00,499.09,499.44,18.84,0.56,499.1,499.32,3.12,3.19,498.34,499.05,499.89,15.91,14.76,25.85,498.17,499.06,500.09,3.3,3.31,2.73,498.45,499.23,500.64,0.51,0.51,0.68,498.29,499.14,500.54,4.31,2.49,2.76,16.08,22.95
2025-08-29T04:00:00,499.17,499.48,18.82,0.56,499.2,499.36,3.12,3.19,498.61,499.15,499.75,15.89,14.87,25.69,498.47,499.18,499.96,3.31,3.33,2.72,498.72,499.33,500.4,0.5,0.5,0.67,498.57,499.23,500.3,4.32,2.5,2.76,16.37,22.95
2025-08-29T05:00:00,500.53,500.84,18.79,0.57,500.54,500.75,3.13,3.18,500,500.56,501.02,15.99,14.83,25.55,499.85,500.57,501.19,3.35,3.33,2.71,500.11,500.74,501.66,0.52,0.51,0.68,499.95,500.63,501.66,4.3,2.5,2.75,16.3,22.86
2025-08-29T06:00:00,500.27,500.59,18.79,0.58,500.27,500.48,3.13,3.18,499.77,500.43,500.62,15.98,14.86,25.51,499.62,500.44,500.73,3.35,3.33,2.71,499.88,500.62,501.28,0.53,0.52,0.69,499.72,500.51,501.22,4.3,2.5,2.75,16.55,22.93
2025-08-29T07:00:00,501.3,501.6,18.77,0.6,501.3,501.49,3.12,3.19,500.75,501.51,501.63,16.01,14.84,25.45,500.62,501.53,501.75,3.36,3.32,2.68,500.87,501.7,502.24,0.55,0.54,0.7,500.73,501.6,502.15,4.32,2.51,2.75,16.71,23.05
2025-08-29T08:00:00,501.42,501.75,18.75,0.59,501.48,501.67,3.11,3.19,500.88,501.72,501.66,16,14.85,25.42,500.76,501.75,501.93,3.36,3.31,2.67,501,501.91,502.35,0.54,0.53,0.7,500.86,501.82,502.34,4.31,2.51,2.75,16.8,23.05
2025-08-29T09:00:00,502.15,502.45,19.03,0.59,502.16,502.34,3.12,3.19,501.65,502.38,502.43,16.33,15.08,25.67,501.53,502.42,502.52,3.36,3.32,2.67,501.78,502.6,502.97,0.54,0.53,0.7,501.63,502.49,502.91,4.32,2.52,2.74,16.91,23.1
2025-08-29T10:00:00,502.01,502.35,18.73,0.59,502.1,502.25,3.13,3.19,501.6,502.28,502.16,16.06,14.88,25.25,501.5,502.3,502.49,3.37,3.34,2.68,501.75,502.49,502.8,0.53,0.52,0.7,501.58,502.37,502.79,4.31,2.51,2.74,17.15,23.19
2025-08-29T11:00:00,500.86,501.16,18.74,0.59,500.88,501.08,3.12,3.19,500.4,500.93,501.25,16.15,14.82,25.27,500.26,500.96,501.41,3.39,3.3,2.66,500.53,501.12,501.82,0.53,0.53,0.7,500.37,501.03,501.84,4.31,2.5,2.75,17.19,23.2
2025-08-29T12:00:00,499.13,499.45,18.76,3.03,499.09,499.33,11.37,3.19,498.71,499.18,499.49,16.13,14.86,25.3,498.5,499.13,499.66,12.47,12.27,9.38,498.8,499.35,500.19,3.22,2.76,3.11,498.65,499.25,500.08,4.32,2.5,2.76,16.61,22.55
2025-08-29T13:00:00,496.5,496.96,27.09,5.07,496.6,496.93,16.19,3.19,495.93,496.7,496.88,25.41,22.19,33.67,495.93,496.78,497.11,17.57,17.63,13.37,496.22,497,497.67,5.37,4.78,5.05,496.14,496.96,497.7,4.31,2.49,2.77,16.1,22.45
2025-08-29T14:00:00,494.4,494.89,31.95,7.17,494.67,494.89,6.13,3.19,493.87,494.57,494.76,31.32,26.48,38.05,494.03,494.76,495.22,6.23,6.88,5.28,494.25,494.9,495.52,7.45,6.93,7.12,494.16,494.87,495.64,4.32,2.48,2.79,15.79,22.81
2025-08-29T15:00:00,491.62,492.21,31.58,4.97,491.82,492.13,13.86,3.19,491.02,491.81,492.02,30.67,26.17,37.9,491.13,491.97,492.37,14.94,15.11,11.54,491.46,492.22,492.94,5.24,4.83,4.86,491.35,492.15,492.91,4.31,2.47,2.79,15.35,22.51
2025-08-29T16:00:00,490.79,491.29,30.58,3.72,490.9,491.19,13.43,3.19,490.21,490.94,491.23,29.67,25.61,36.45,490.2,491.01,491.49,14.48,14.63,11.17,490.55,491.26,492.06,3.97,3.49,3.68,490.4,491.15,492,4.31,2.47,2.79,13.43,22.26
2025-08-29T17:00:00,499.61,500.01,21.65,3.15,499.69,499.94,5.66,3.18,499.16,499.68,499.99,22.34,17.12,25.48,499.15,499.71,500.2,5.68,6.38,4.93,499.42,499.9,500.72,3.42,2.92,3.1,499.28,499.81,500.74,4.3,2.48,2.76,11.91,21.61
2025-08-29T18:00:00,499.93,500.37,27.42,3.17,500.07,500.32,5.55,3.19,499.62,499.86,500.32,26.61,22.41,33.23,499.65,499.96,500.6,5.45,6.26,4.93,499.94,500.14,501.03,3.47,2.9,3.15,499.81,500.07,501.07,4.31,2.49,2.76,8.7,19.91
2025-08-29T19:00:00,499.77,500.26,29.1,3.67,499.97,500.2,5.55,3.18,499.27,499.87,500.17,29.42,23.81,34.07,499.37,499.97,500.58,5.39,6.27,4.98,499.64,500.16,500.97,3.94,3.44,3.63,499.51,500.07,501,4.3,2.48,2.76,5.3,14.73
2025-08-29T20:00:00,498.96,499.39,25.69,3.17,499.03,499.31,10.32,3.19,498.33,499.13,499.43,26.09,20.58,30.39,498.33,499.16,499.61,10.78,11.4,8.79,498.64,499.38,500.16,3.45,2.91,3.14,498.5,499.3,500.12,4.31,2.49,2.77,4.59,11.02
2025-08-29T21:00:00,498.78,499.38,31.92,3.75,498.98,499.31,15.28,3.19,498.22,498.98,499.14,31.8,25.99,37.98,498.29,499.1,499.55,16.54,16.71,12.58,498.65,499.36,500.12,4.04,3.46,3.75,498.54,499.29,500.1,4.32,2.49,2.77,2.6,11.39
2025-08-29T22:00:00,500.1,500.54,25.43,3.7,500.21,500.49,9.91,3.18,499.69,500.19,500.42,26.08,20.28,29.92,499.7,500.22,500.71,10.53,10.98,8.22,499.99,500.42,501.2,3.97,3.46,3.67,499.87,500.35,501.24,4.31,2.49,2.76,8.27,17.08
2025-08-29T23:00:00,501.04,501.37,19.54,3.21,500.99,501.31,12.13,3.18,500.81,501.01,501.29,17.9,15.53,25.19,500.59,500.93,501.45,13.01,13.32,10.04,500.91,501.18,502,3.49,2.93,3.2,500.81,501.1,502.01,4.3,2.48,2.76,10.27,19.03
2025-08-30T00:00:00,500.82,501.13,18.66,2.19,500.84,501.06,4.34,3.18,500.65,500.73,501.09,15.96,14.94,25.08,500.51,500.75,501.25,4.46,4.8,3.76,500.76,500.93,501.69,2.33,2.02,2.21,500.62,500.83,501.72,4.31,2.49,2.75,13.28,21.77
2025-08-30T01:00:00,500.81,501.08,18.68,0.6,500.82,501.03,3.02,3.19,500.57,500.64,501.22,16.05,14.92,25.05,500.45,500.67,501.35,3.26,3.19,2.6,500.66,500.79,501.79,0.54,0.55,0.71,500.54,500.71,501.82,4.32,2.5,2.76,14.11,21.69
2025-08-30T02:00:00,502.28,502.53,18.67,0.61,502.32,502.49,3.02,3.19,501.95,502.15,502.74,16.01,14.88,25.11,501.82,502.18,502.98,3.25,3.21,2.61,502.03,502.28,503.28,0.55,0.56,0.72,501.92,502.22,503.34,4.32,2.5,2.75,15.05,22.19
2025-08-30T03:00:00,500.86,501.14,18.7,0.6,500.92,501.12,3.03,3.19,500.32,500.87,501.4,16.1,14.79,25.22,500.2,500.88,501.68,3.27,3.2,2.63,500.41,501.01,502,0.54,0.55,0.71,500.3,500.94,502.13,4.31,2.5,2.75,15.89,22.72
2025-08-30T04:00:00,491.43,491.76,18.91,0.56,491.45,491.68,3.04,3.21,490.88,491.29,492.11,16.1,14.97,25.66,490.76,491.31,492.26,3.24,3.19,2.69,490.99,491.49,492.81,0.51,0.51,0.68,490.87,491.38,492.78,4.34,2.5,2.79,16.54,22.96
2025-08-30T05:00:00,492.35,492.67,18.89,0.57,492.4,492.55,3.05,3.21,491.86,492.24,492.93,16.1,15.01,25.57,491.74,492.29,493.17,3.25,3.21,2.69,491.97,492.45,493.57,0.51,0.51,0.68,491.83,492.35,493.49,4.34,2.49,2.79,16.56,22.99
2025-08-30T06:00:00,492.62,492.95,18.88,0.58,492.68,492.85,3.06,3.2,492.26,492.56,493.04,16.1,15.06,25.47,492.14,492.6,493.3,3.25,3.23,2.68,492.4,492.77,493.7,0.52,0.52,0.69,492.23,492.64,493.68,4.34,2.49,2.78,16.7,22.82
2025-08-30T07:00:00,493.86,494.15,18.84,0.6,493.86,494.05,3.04,3.2,493.52,493.83,494.24,16.27,14.97,25.28,493.36,493.85,494.36,3.3,3.18,2.64,493.64,494.01,494.81,0.54,0.54,0.71,493.46,493.89,494.79,4.33,2.5,2.78,16.83,23.02
2025-08-30T08:00:00,494.21,494.54,18.82,0.61,494.26,494.46,3.04,3.21,494.01,494.17,494.45,16.27,15,25.17,493.89,494.21,494.68,3.31,3.18,2.63,494.13,494.37,495.12,0.56,0.55,0.72,493.99,494.28,495.09,4.34,2.5,2.78,16.91,23.04
2025-08-30T09:00:00,494.73,495.06,19.11,0.6,494.74,494.96,3.05,3.2,494.47,494.71,495,16.57,15.22,25.54,494.34,494.73,495.17,3.3,3.2,2.64,494.61,494.91,495.67,0.55,0.54,0.72,494.44,494.8,495.64,4.33,2.5,2.78,16.64,22.84
2025-08-30T10:00:00,494.73,495.07,18.81,0.61,494.77,494.97,3.04,3.2,494.42,494.75,495.03,16.25,14.97,25.2,494.29,494.76,495.25,3.3,3.18,2.63,494.58,494.96,495.67,0.56,0.55,0.73,494.39,494.83,495.7,4.33,2.5,2.78,16.56,22.6
2025-08-30T11:00:00,495.16,495.5,18.79,0.58,495.19,495.42,3.06,3.21,494.83,495.08,495.57,16.28,14.93,25.17,494.71,495.12,495.73,3.32,3.21,2.65,494.98,495.29,496.23,0.53,0.52,0.7,494.83,495.18,496.23,4.34,2.5,2.78,16.96,23.18
2025-08-30T12:00:00,493.85,494.16,18.82,0.75,493.89,494.07,3.06,3.2,493.41,493.78,494.36,16.27,14.89,25.29,493.29,493.82,494.57,3.3,3.21,2.67,493.53,493.99,494.98,0.72,0.67,0.84,493.39,493.88,494.93,4.33,2.49,2.78,16.66,22.73
2025-08-30T13:00:00,491.14,491.47,18.88,3.47,491.1,491.34,11.4,5.79,490.6,491.27,491.56,16.19,14.96,25.49,490.41,491.22,491.67,12.12,12.46,9.63,490.74,491.46,492.22,3.71,3.22,3.47,490.54,491.33,492.16,7.21,4.35,5.8,15.72,21.69
2025-08-30T14:00:00,489.93,490.25,18.93,3.11,489.8,490.03,16.87,6.05,489.37,490.07,490.35,16.13,15.02,25.63,489.08,489.94,490.39,18.32,18.35,13.94,489.48,490.26,491.03,3.38,2.86,3.11,489.21,490.06,490.82,7.86,3.91,6.38,14.4,20.61
2025-08-30T15:00:00,489.04,489.37,18.95,3.63,488.97,489.26,13.11,4.04,488.57,489.12,489.44,16.2,15,25.64,488.34,489.05,489.52,14.25,14.22,10.86,488.67,489.29,490.13,3.91,3.34,3.63,488.54,489.2,490.04,5.53,2.5,4.09,14.08,21.46
2025-08-30T16:00:00,489.46,489.84,21.54,3.68,489.46,489.79,14.81,3.2,488.76,489.63,489.98,20.53,17.5,26.61,488.62,489.57,490.19,16.07,16.03,12.32,488.96,489.8,490.77,3.99,3.33,3.72,488.82,489.74,490.82,4.33,2.48,2.79,13.21,21.35
2025-08-30T17:00:00,489.51,489.86,21.18,5.06,489.48,489.8,18.11,4.08,488.65,489.82,490.07,20.4,17.13,26,488.49,489.74,490.21,19.68,19.61,15.03,488.85,489.99,490.74,5.37,4.75,5.05,488.74,489.95,490.7,5.49,2.63,4.12,11.53,21.07
2025-08-30T18:00:00,488.11,488.53,18.9,3.13,488.04,488.3,20.51,5.84,487.5,488.28,488.56,15.89,15.11,25.71,487.25,488.21,488.66,22.29,22.26,16.99,487.71,488.58,489.31,3.41,2.86,3.11,487.43,488.36,489.11,7.48,3.88,6.16,8.23,19.63
2025-08-30T19:00:00,488.35,488.67,18.89,3.44,488.31,488.55,7.94,4.07,487.8,488.47,488.78,15.92,15.07,25.69,487.64,488.45,488.85,8.25,8.77,6.81,487.9,488.64,489.47,3.74,3.17,3.39,487.75,488.54,489.37,5.57,2.49,4.15,6.58,16.59
2025-08-30T20:00:00,490.85,491.13,18.81,3.07,490.82,491.04,3.29,3.21,490.42,490.81,491.33,16.06,14.91,25.47,490.27,490.82,491.39,3.44,3.51,2.92,490.5,490.98,491.91,3.37,2.77,3.08,490.36,490.87,491.9,4.34,2.49,2.79,9.31,17.53
2025-08-30T21:00:00,491.88,492.2,18.81,0.56,491.92,492.12,3.06,3.2,491.22,491.88,492.53,16.13,14.78,25.5,491.12,491.93,492.73,3.25,3.21,2.72,491.34,492.07,493.19,0.51,0.5,0.67,491.21,491.98,493.16,4.33,2.49,2.79,16.85,23.34
2025-08-30T22:00:00,492.61,492.96,18.8,0.56,492.63,492.82,3.06,3.21,491.91,492.55,493.35,16.09,14.75,25.56,491.79,492.61,493.49,3.24,3.21,2.72,492.03,492.75,494.09,0.51,0.5,0.68,491.86,492.63,493.95,4.35,2.5,2.79,16.94,23.03
2025-08-30T23:00:00,492.3,492.59,18.82,0.57,492.31,492.5,3.05,3.2,491.63,492.25,493.02,15.91,14.89,25.65,491.48,492.26,493.18,3.19,3.25,2.72,491.71,492.43,493.61,0.52,0.51,0.68,491.58,492.33,493.58,4.34,2.49,2.79,17.04,22.06
2025-08-31T00:00:00,493.83,494.11,18.79,0.57,493.84,494.06,3.05,3.2,492.99,493.91,494.58,16.03,14.74,25.59,492.85,493.92,494.74,3.22,3.21,2.71,493.09,494.08,495.16,0.52,0.51,0.68,492.98,493.99,495.22,4.33,2.49,2.78,18.14,23.9
2025-08-31T01:00:00,494.41,494.74,18.78,0.56,494.46,494.63,3.06,3.2,493.54,494.41,495.29,16.14,14.66,25.56,493.41,494.45,495.51,3.25,3.21,2.71,493.65,494.61,495.97,0.51,0.5,0.68,493.49,494.48,495.91,4.33,2.5,2.78,18.45,24.35
2025-08-31T02:00:00,495.3,495.59,18.76,0.56,495.34,495.52,3.05,3.2,494.41,495.26,496.24,16.19,14.6,25.49,494.27,495.27,496.49,3.26,3.2,2.7,494.52,495.42,496.84,0.51,0.5,0.68,494.34,495.31,496.91,4.33,2.5,2.77,18.41,24.46
2025-08-31T03:00:00,497.72,498.03,18.72,0.56,497.77,497.96,3.05,3.2,496.83,497.68,498.63,16.17,14.55,25.45,496.69,497.71,498.9,3.25,3.2,2.69,496.94,497.85,499.28,0.51,0.5,0.68,496.79,497.76,499.32,4.33,2.51,2.76,18.26,24.12
2025-08-31T04:00:00,498.1,498.42,18.71,0.57,498.16,498.36,3.04,3.19,497.23,498.18,498.9,16.12,14.58,25.43,497.13,498.21,499.15,3.24,3.19,2.68,497.36,498.37,499.54,0.51,0.5,0.68,497.21,498.28,499.59,4.32,2.5,2.76,17.9,23.9
2025-08-31T05:00:00,499.28,499.61,18.7,0.57,499.32,499.52,3.04,3.2,498.28,499.48,500.1,16.07,14.56,25.47,498.15,499.49,500.32,3.22,3.21,2.69,498.38,499.66,500.78,0.52,0.51,0.68,498.25,499.56,500.76,4.32,2.51,2.75,17.68,23.8
2025-08-31T06:00:00,500.63,500.91,18.67,0.57,500.63,500.84,3.04,3.2,499.59,500.9,501.39,16.04,14.57,25.41,499.45,500.92,501.53,3.22,3.21,2.68,499.7,501.08,501.96,0.52,0.51,0.69,499.54,500.97,502.01,4.33,2.53,2.75,16.9,23.47
2025-08-31T07:00:00,501.72,502.05,18.65,0.58,501.74,501.95,3.01,3.19,500.79,502.06,502.3,15.98,14.6,25.36,500.65,502.08,502.5,3.21,3.18,2.65,500.9,502.26,502.98,0.53,0.51,0.69,500.75,502.15,502.94,4.32,2.51,2.75,16.32,23.26
2025-08-31T08:00:00,502.56,502.9,18.63,0.58,502.59,502.81,3.01,3.19,501.66,503,503.02,15.96,14.62,25.33,501.51,503.02,503.23,3.2,3.18,2.64,501.78,503.19,503.73,0.53,0.51,0.69,501.62,503.1,503.71,4.31,2.52,2.74,16.54,23.34
2025-08-31T09:00:00,503.07,503.36,18.96,0.58,503.07,503.28,3.01,3.2,502.16,503.46,503.57,16.33,14.85,25.69,502.03,503.49,503.69,3.2,3.18,2.63,502.27,503.65,504.18,0.53,0.51,0.69,502.12,503.54,504.19,4.32,2.54,2.73,16.96,23.47
2025-08-31T10:00:00,503.57,503.91,18.6,0.57,503.59,503.81,3.01,3.19,502.76,503.96,503.97,16.03,14.6,25.18,502.64,503.97,504.16,3.22,3.18,2.62,502.87,504.15,504.7,0.52,0.51,0.69,502.73,504.04,504.66,4.32,2.52,2.74,16.88,23.31
2025-08-31T11:00:00,502.73,503.04,18.59,0.57,502.74,502.96,3.01,3.2,502.12,503.01,503.04,16.11,14.65,25.01,501.97,503.01,503.24,3.25,3.17,2.61,502.25,503.2,503.68,0.52,0.5,0.68,502.07,503.07,503.74,4.32,2.52,2.74,17.11,23.27
2025-08-31T12:00:00,499.54,499.84,18.62,0.55,499.59,499.74,3.02,3.19,499.07,499.6,499.94,16.23,14.7,24.93,498.95,499.62,500.21,3.29,3.17,2.61,499.18,499.77,500.57,0.5,0.49,0.67,499.03,499.66,500.53,4.32,2.51,2.75,17.26,23.31
2025-08-31T13:00:00,498.18,498.5,18.67,0.56,498.21,498.41,3.02,3.2,497.58,498.29,498.67,16.14,14.71,25.15,497.44,498.32,498.85,3.25,3.17,2.64,497.68,498.48,499.32,0.51,0.5,0.68,497.57,498.36,499.32,4.33,2.51,2.76,16.04,22.34
2025-08-31T14:00:00,496.37,496.67,18.71,3.32,496.31,496.59,11.07,3.2,495.68,496.48,496.93,16.08,14.71,25.34,495.48,496.42,497.04,11.82,12.09,9.3,495.77,496.64,497.6,3.55,3.07,3.35,495.66,496.57,497.55,4.33,2.51,2.76,15.17,22.13
2025-08-31T15:00:00,493.95,494.25,18.76,4.56,493.86,494.19,18.02,3.19,493.28,494.05,494.51,16.06,14.8,25.43,493.02,493.94,494.62,19.63,19.55,14.89,493.36,494.23,495.17,4.9,4.19,4.59,493.25,494.15,495.19,4.32,2.48,2.78,14.55,22.63
2025-08-31T16:00:00,492.08,492.35,18.8,3.56,492,492.3,13.68,3.2,491.37,492.2,492.68,16.05,14.82,25.53,491.12,492.13,492.73,14.8,14.84,11.38,491.43,492.36,493.26,3.87,3.24,3.56,491.32,492.29,493.29,4.32,2.47,2.79,12.54,21.16
2025-08-31T17:00:00,490.9,491.14,18.82,4.55,490.85,491.08,4.54,3.2,490.12,491.05,491.53,16.12,14.79,25.57,489.95,490.99,491.62,4.68,5,3.95,490.18,491.17,492.07,4.92,4.16,4.56,490.07,491.09,492.1,4.33,2.48,2.8,11.82,20.88
2025-08-31T18:00:00,491.03,491.27,18.82,3.85,490.9,491.2,9.42,3.21,490.38,491.05,491.66,16.13,14.8,25.52,490.09,490.93,491.68,10.29,10.1,7.87,490.43,491.16,492.23,4.21,3.46,3.89,490.29,491.07,492.24,4.34,2.49,2.8,7.34,21.43
2025-08-31T19:00:00,491.2,491.5,18.81,3.1,491.13,491.4,10.78,3.2,490.6,491.3,491.7,16.1,14.85,25.48,490.37,491.25,491.77,11.44,11.77,9.12,490.68,491.48,492.33,3.42,2.76,3.11,490.54,491.37,492.27,4.33,2.49,2.79,3.82,15.09
2025-08-31T20:00:00,490.69,490.99,18.82,3.09,490.69,490.9,4.34,3.21,490.07,490.72,491.28,16.12,14.85,25.47,489.91,490.72,491.45,4.4,4.76,3.86,490.17,490.91,491.9,3.44,2.76,3.09,490.04,490.81,491.86,4.34,2.48,2.8,3.45,8.91
2025-08-31T21:00:00,490.38,490.65,18.83,3.09,490.39,490.59,3.15,3.2,489.84,490.35,490.96,16.08,14.88,25.53,489.7,490.37,491.08,3.35,3.34,2.76,489.91,490.52,491.5,3.43,2.76,3.07,489.78,490.41,491.59,4.33,2.48,2.8,7.91,16.56
2025-08-31T22:00:00,490.06,490.38,18.85,3.1,490.06,490.27,3.14,3.21,489.49,489.98,490.72,15.98,14.92,25.64,489.37,490.01,490.8,3.32,3.33,2.76,489.6,490.16,491.37,3.43,2.76,3.12,489.45,490.07,491.3,4.34,2.48,2.8,8.54,18.37
2025-08-31T23:00:00,490.71,491,18.83,3.08,490.72,490.91,3.13,3.2,490.09,490.74,491.31,15.95,14.92,25.62,489.93,490.75,491.49,3.33,3.32,2.74,490.17,490.91,491.91,3.39,2.74,3.13,490.03,490.79,491.92,4.33,2.48,2.79,11.6,19.95
2025-09-01T00:00:00,490.37,490.68,18.85,3.08,490.41,490.62,3.15,3.21,489.67,490.35,491.1,15.97,14.91,25.67,489.56,490.39,491.28,3.34,3.35,2.76,489.78,490.54,491.71,3.39,2.73,3.12,489.65,490.46,491.77,4.34,2.49,2.8,14.78,22.64
2025-09-01T01:00:00,490.48,490.76,18.84,3.08,490.5,490.7,3.14,3.21,489.81,490.33,491.3,16.06,14.83,25.64,489.67,490.36,491.48,3.35,3.32,2.75,489.9,490.49,491.89,3.39,2.73,3.13,489.77,490.4,491.94,4.34,2.49,2.8,16.65,23.64
2025-09-01T02:00:00,490.57,490.86,18.85,3.08,490.58,490.82,3.13,3.21,489.68,490.53,491.48,16,14.83,25.73,489.55,490.56,491.63,3.33,3.31,2.75,489.78,490.7,492.11,3.37,2.77,3.09,489.66,490.64,492.16,4.35,2.5,2.79,17.34,24.19
2025-09-01T03:00:00,493.53,493.83,18.8,3.09,493.55,493.77,3.14,3.22,492.69,493.48,494.42,15.97,14.74,25.69,492.57,493.51,494.57,3.32,3.34,2.76,492.78,493.66,495.05,3.38,2.78,3.1,492.66,493.58,495.06,4.35,2.51,2.78,16.7,23.86
2025-09-01T04:00:00,497.03,497.3,18.73,3.1,497.04,497.22,3.14,3.2,496.14,497.05,497.9,16.1,14.59,25.49,496,497.08,498.05,3.35,3.33,2.73,496.22,497.23,498.45,3.39,2.78,3.13,496.09,497.13,498.44,4.33,2.51,2.76,16.22,23.03
2025-09-01T05:00:00,499.09,499.44,18.69,3.11,499.11,499.36,3.13,3.2,498.22,499.36,499.7,16.04,14.61,25.41,498.09,499.41,499.84,3.34,3.34,2.72,498.35,499.57,500.41,3.39,2.81,3.13,498.21,499.49,500.38,4.33,2.51,2.76,16.08,22.74
2025-09-01T06:00:00,500.13,500.43,18.67,3.12,500.14,500.36,3.13,3.19,499.16,500.5,500.72,16.02,14.6,25.38,499.01,500.53,500.87,3.34,3.34,2.71,499.23,500.68,501.4,3.4,2.83,3.12,499.11,500.6,501.37,4.32,2.51,2.75,16.07,22.56
2025-09-01T07:00:00,500.83,501.13,18.66,3.12,500.83,501.03,3.12,3.2,499.85,501.24,501.39,15.98,14.61,25.38,499.72,501.26,501.51,3.33,3.32,2.7,499.94,501.42,502.02,3.4,2.84,3.13,499.8,501.31,501.99,4.33,2.52,2.75,16.18,22.58
2025-09-01T08:00:00,500.86,501.15,18.63,3.12,500.89,501.09,3.11,3.2,500.15,501.19,501.24,16.03,14.66,25.21,500.01,501.21,501.46,3.35,3.3,2.67,500.24,501.37,501.83,3.41,2.82,3.15,500.11,501.25,501.92,4.33,2.52,2.75,16.38,22.67
2025-09-01T09:00:00,500.25,500.55,18.88,3.12,500.25,500.47,3.11,3.19,499.72,500.43,500.6,16.43,14.89,25.34,499.56,500.44,500.74,3.39,3.3,2.65,499.8,500.59,501.24,3.41,2.78,3.17,499.65,500.49,501.27,4.32,2.51,2.75,16.31,22.65
2025-09-01T10:00:00,499.92,500.2,18.63,3.11,499.93,500.16,3.11,3.2,499.39,500.03,500.35,16.18,14.68,25.02,499.27,500.05,500.48,3.39,3.3,2.65,499.5,500.23,500.87,3.4,2.76,3.17,499.36,500.12,500.99,4.33,2.51,2.75,16.27,22.6
2025-09-01T11:00:00,498.24,498.52,18.66,3.1,498.24,498.47,3.59,3.2,497.75,498.24,498.73,16.23,14.68,25.08,497.61,498.24,498.88,3.81,3.86,3.1,497.83,498.42,499.31,3.41,2.74,3.17,497.71,498.32,499.37,4.33,2.51,2.76,16.62,22.93
2025-09-01T12:00:00,494.97,495.22,18.78,3.47,494.93,495.05,8.73,6.31,494.61,494.84,495.48,16.25,14.83,25.27,494.39,494.78,495.61,9.14,9.6,7.45,494.65,494.95,496.05,3.79,3.06,3.55,494.43,494.79,495.94,7.95,4.3,6.69,16.77,22.96
2025-09-01T13:00:00,491.71,492.1,22.56,3.31,491.72,492,13.61,4.5,491.16,491.83,492.12,20.25,18.19,29.25,491.05,491.84,492.27,14.7,14.82,11.32,491.38,492.1,492.83,3.6,3.1,3.25,491.2,491.98,492.81,6.13,2.63,4.73,17.54,22.58
2025-09-01T14:00:00,488.78,489.33,31.56,3.1,489.01,489.2,5.66,4.36,487.84,489.16,489.36,30.69,26.35,37.64,487.97,489.32,489.72,5.58,6.34,5.06,488.23,489.52,490.23,3.38,2.87,3.05,488.06,489.4,490.14,5.92,2.62,4.55,18.13,23.29
2025-09-01T15:00:00,490.6,491.09,27.18,3.1,490.76,490.96,5.57,5,489.89,490.73,491.19,26.29,22.32,32.93,489.93,490.82,491.51,5.39,6.26,5.05,490.23,491.04,492.01,3.39,2.85,3.07,490.03,490.89,491.97,6.61,3.1,5.27,16.92,22.73
2025-09-01T16:00:00,489.26,489.75,30.75,3.72,489.41,489.68,12.02,3.65,488.62,489.32,489.83,29.68,25.46,37.12,488.67,489.42,490.16,12.73,13.14,10.2,488.98,489.66,490.62,4.01,3.43,3.73,488.85,489.57,490.61,4.97,2.48,3.51,15.72,23.26
2025-09-01T17:00:00,489.35,489.82,28.29,3.4,489.37,489.75,18.85,3.82,488.59,489.5,489.97,27.48,23.17,34.22,488.48,489.5,490.14,20.45,20.41,15.69,488.88,489.81,490.76,3.68,3.17,3.36,488.77,489.74,490.74,5.18,2.52,3.77,11.38,22.22
2025-09-01T18:00:00,488.54,489.13,31.62,3.53,488.8,489.05,8.25,4.77,487.6,488.83,489.21,30.6,26,38.27,487.76,489.03,489.61,8.56,9.13,7.08,488.03,489.22,490.14,3.81,3.28,3.51,487.9,489.16,490.08,6.36,2.82,5.11,8.43,20.46
2025-09-01T19:00:00,488.86,489.33,29.61,3.48,488.98,489.24,9.33,4.36,487.95,489.1,489.52,28.54,24.41,35.9,487.95,489.17,489.83,9.96,10.17,7.85,488.27,489.41,490.32,3.77,3.23,3.45,488.15,489.34,490.24,5.97,2.5,4.6,6.99,17.64
2025-09-01T20:00:00,490.48,490.9,25.49,3.16,490.44,490.86,17.56,3.21,489.48,490.78,491.17,24.98,20.5,30.99,489.34,490.72,491.27,19.04,19.07,14.57,489.75,491.05,491.91,3.42,2.92,3.14,489.64,490.98,491.97,4.34,2.49,2.8,8.73,17.75
